Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-11-15,031330,에스에이엠티,KOSDAQ,우량기업부,2855,1,55,1.96,2785,2855,2785,395724,1120867390,285485916285,99995067,KSQ,654
2022-11-15,082920,비츠로셀,KOSDAQ,우량기업부,13250,1,100,0.76,13150,13350,13050,37424,491175250,285393764000,21539152,KSQ,655
2022-11-15,036890,진성티이씨,KOSDAQ,우량기업부,12650,1,850,7.2,12050,12950,11750,1252224,15776931850,284400690200,22482268,KSQ,656
2022-11-15,024720,한국콜마홀딩스,KOSPI,,15300,1,400,2.68,15000,15300,14800,14995,224537950,284223800700,18576719,STK,657
2022-11-15,005810,풍산홀딩스,KOSPI,,27300,2,-100,-0.36,27400,27550,27150,16304,445301400,284180114400,10409528,STK,658
2022-11-15,123860,아나패스,KOSDAQ,벤처기업부,24250,1,50,0.21,24350,24500,24150,8895,215794400,283884492250,11706577,KSQ,659
2022-11-15,232140,와이아이케이,KOSDAQ,우량기업부,3460,1,100,2.98,3335,3465,3335,74152,253662690,283876911000,82045350,KSQ,660
2022-11-15,023410,유진기업,KOSDAQ,우량기업부,3670,1,70,1.94,3630,3680,3600,124862,455355980,283730867210,77310863,KSQ,661
2022-11-15,048870,시너지이노베이션,KOSDAQ,벤처기업부,3430,1,30,0.88,3370,3480,3370,81585,278189065,283689619920,82708344,KSQ,662
2022-11-15,080420,모다이노칩,KOSDAQ,우량기업부,3550,1,40,1.14,3510,3565,3480,167605,591888900,283011758100,79721622,KSQ,663
2022-11-15,011785,금호석유우,KOSPI,,93500,1,200,0.21,93300,94000,93000,3600,336053900,282695941000,3023486,STK,664
2022-11-15,012320,경동인베스트,KOSPI,,119500,3,0,0.0,121500,135000,115000,671686,82866446500,282620248500,2365023,STK,665
2022-11-15,032300,한국파마,KOSDAQ,우량기업부,25900,1,1350,5.5,24700,26350,24600,156663,4032350850,282483555900,10906701,KSQ,666
2022-11-15,008350,남선알미늄,KOSPI,,2185,1,10,0.46,2160,2185,2130,1553372,3354929820,282037811650,129079090,STK,667
2022-11-15,095570,AJ네트웍스,KOSPI,,6020,2,-280,-4.44,6300,6350,5940,293479,1771125040,281870215900,46822295,STK,668
2022-11-15,071055,한국금융지주우,KOSPI,,48100,1,100,0.21,48000,48150,45000,10143,484852650,281781873100,5858251,STK,669
2022-11-15,036030,케이티알파,KOSDAQ,중견기업부,5740,1,150,2.68,5590,5740,5590,55550,315056910,281370684420,49019283,KSQ,670
2022-11-15,078070,유비쿼스홀딩스,KOSDAQ,중견기업부,15000,2,-150,-0.99,15100,15100,14750,7415,110434750,280449420000,18696628,KSQ,671
2022-11-15,065350,신성델타테크,KOSDAQ,우량기업부,10200,1,100,0.99,10100,10250,10100,62619,637024250,280336269600,27483948,KSQ,672
2022-11-15,371950,풍원정밀,KOSDAQ,기술성장기업부,13300,2,-1250,-8.59,14100,14100,12950,795305,10577961650,279838490400,21040488,KSQ,673
2022-11-15,340570,티앤엘,KOSDAQ,중견기업부,34400,1,550,1.62,34150,34450,33550,35860,1219434050,279603200000,8128000,KSQ,674
2022-11-15,298870,다올인베스트먼트,KOSDAQ,중견기업부,2790,2,-100,-3.46,2855,2855,2780,1045614,2934407620,279000000000,100000000,KSQ,675
2022-11-15,042420,네오위즈홀딩스,KOSDAQ,우량기업부,31500,1,4150,15.17,27600,31900,27400,730868,22380079350,278991279000,8856866,KSQ,676
2022-11-15,206560,덱스터,KOSDAQ,기술성장기업부,10900,1,350,3.32,10650,10900,10450,392655,4197429150,276972662400,25410336,KSQ,677
2022-11-15,228670,레이,KOSDAQ,우량기업부,20750,2,-150,-0.72,20850,21000,20500,39892,824627150,276110580500,13306534,KSQ,678
2022-11-15,037070,파세코,KOSDAQ,우량기업부,13800,1,50,0.36,13700,14000,13700,39679,549282400,276000000000,20000000,KSQ,679
2022-11-15,004980,성신양회,KOSPI,,11250,2,-250,-2.17,11500,11600,11100,453442,5114905900,275805821250,24516073,STK,680
2022-11-15,034810,해성산업,KOSDAQ,우량기업부,10450,1,150,1.46,10300,10500,10250,52157,542054600,275423314100,26356298,KSQ,681
2022-11-15,336570,원텍,KOSDAQ,기술성장기업부,3160,1,25,0.8,3135,3270,3085,1259081,3985999945,275036765160,87036951,KSQ,682
2022-11-15,001630,종근당홀딩스,KOSPI,,54800,1,800,1.48,54000,55600,53800,3265,179590900,274540382800,5009861,STK,683
2022-11-15,052400,코나아이,KOSDAQ,우량기업부,17550,1,350,2.03,17250,17700,17250,131635,2295417600,273062520900,15559118,KSQ,684
2022-11-15,018310,삼목에스폼,KOSDAQ,우량기업부,18550,1,200,1.09,18200,18850,18150,63212,1169969600,272685000000,14700000,KSQ,685
2022-11-15,293480,하나제약,KOSPI,,15250,1,350,2.35,14950,15350,14800,23784,358835900,271037426500,17772946,STK,686
2022-11-15,037270,YG PLUS,KOSPI,,4270,1,90,2.15,4180,4285,4180,321235,1365190415,270843580700,63429410,STK,687
2022-11-15,104700,한국철강,KOSPI,,6380,1,10,0.16,6370,6430,6330,49428,315481910,270831000000,42450000,STK,688
2022-11-15,009680,모토닉,KOSPI,,8200,1,60,0.74,8140,8250,8140,27170,222891600,270600000000,33000000,STK,689
2022-11-15,068290,삼성출판사,KOSPI,,27050,1,300,1.12,27000,27200,26600,80946,2181462550,270500000000,10000000,STK,690
2022-11-15,126700,하이비젼시스템,KOSDAQ,우량기업부,18100,1,850,4.93,17550,18250,17400,327916,5895066600,270452227200,14942112,KSQ,691
2022-11-15,321550,티움바이오,KOSDAQ,기술성장기업부,11250,1,450,4.17,10750,11400,10750,75226,833131500,269825917500,23984526,KSQ,692
2022-11-15,001070,대한방직,KOSPI,,50900,3,0,0.0,50600,51000,50600,2126,107894700,269770000000,5300000,STK,693
2022-11-15,018470,조일알미늄,KOSPI,,2125,2,-115,-5.13,2190,2200,2100,5002047,10711828770,269092407125,126631721,STK,694
2022-11-15,077360,덕산하이메탈,KOSDAQ,우량기업부,5920,1,110,1.89,5880,5920,5770,313731,1840647480,268987051840,45437002,KSQ,695
2022-11-15,174900,앱클론,KOSDAQ,기술성장기업부,17550,1,250,1.45,17300,17650,17100,261355,4544744150,268832110950,15318069,KSQ,696
2022-11-15,030530,원익홀딩스,KOSDAQ,우량기업부,3475,1,140,4.2,3340,3480,3315,572453,1953509975,268401983975,77237981,KSQ,697
2022-11-15,032620,유비케어,KOSDAQ,우량기업부,5140,1,80,1.58,5090,5160,5050,36403,186478490,268293294460,52197139,KSQ,698
2022-11-15,298690,에어부산,KOSPI,,2295,2,-15,-0.65,2310,2320,2235,425215,968788735,267688800000,116640000,STK,699
2022-11-15,045100,한양이엔지,KOSDAQ,우량기업부,14850,1,400,2.77,14350,15000,14350,166484,2462182250,267300000000,18000000,KSQ,700
2022-11-15,020120,키다리스튜디오,KOSPI,,7300,1,70,0.97,7250,7380,7120,194565,1414631720,267185409300,36600741,STK,701
2022-11-15,382900,범한퓨얼셀,KOSDAQ,벤처기업부,30450,2,-100,-0.33,30500,30750,29500,114682,3459245000,266772450000,8761000,KSQ,702
2022-11-15,000020,동화약품,KOSPI,,9550,1,280,3.02,9200,9560,9190,120799,1137413260,266745538500,27931470,STK,703
2022-11-15,093320,케이아이엔엑스,KOSDAQ,우량기업부,54600,1,900,1.68,53700,55000,53600,18038,981762500,266448000000,4880000,KSQ,704
2022-11-15,182360,큐브엔터,KOSDAQ,중견기업부,19300,1,1350,7.52,18200,19900,18050,636416,12231663400,266430459100,13804687,KSQ,705
2022-11-15,054620,APS홀딩스,KOSDAQ,중견기업부,13050,1,750,6.1,12250,13150,11950,94054,1210467600,266144584050,20394221,KSQ,706
2022-11-15,053610,프로텍,KOSDAQ,우량기업부,24150,1,550,2.33,23600,24500,23400,22067,530544400,265650000000,11000000,KSQ,707
2022-11-15,004250,NPC,KOSPI,,7230,2,-170,-2.3,7360,7360,7140,578806,4199075210,265485600000,36720000,STK,708
2022-11-15,084690,대상홀딩스,KOSPI,,7330,2,-140,-1.87,7400,7470,7300,43978,323596100,265437903540,36212538,STK,709
2022-11-15,051370,인터플렉스,KOSDAQ,중견기업부,11350,1,500,4.61,11000,11350,10900,102125,1139720750,264766807200,23327472,KSQ,710
2022-11-15,002710,TCC스틸,KOSPI,,10600,1,50,0.47,10500,10600,10050,1094836,11365854750,263338757400,24843279,STK,711
2022-11-15,033160,엠케이전자,KOSDAQ,우량기업부,12050,1,400,3.43,11450,12100,11400,226465,2679437900,262782652450,21807689,KSQ,712
2022-11-15,036800,나이스정보통신,KOSDAQ,우량기업부,26250,1,450,1.74,26050,26450,26050,38921,1021943100,262500000000,10000000,KSQ,713
2022-11-15,000490,대동,KOSPI,,10950,2,-400,-3.52,11200,11300,10850,669788,7366860750,262059276300,23932354,STK,714
2022-11-15,003120,일성신약,KOSPI,,98500,1,800,0.82,99200,101000,98100,6828,681775300,262010000000,2660000,STK,715
2022-11-15,073570,WI,KOSDAQ,중견기업부,3140,2,-130,-3.98,3270,3275,3120,3169853,10087650535,261600395920,83312228,KSQ,716
2022-11-15,004380,삼익THK,KOSPI,,12450,1,200,1.63,12400,12500,12100,38746,477618950,261450000000,21000000,STK,717
2022-11-15,272550,삼양패키징,KOSPI,,16550,1,250,1.53,16400,16750,16300,15074,249103250,261302505050,15788671,STK,718
2022-11-15,237880,클리오,KOSDAQ,투자주의환기종목(소속부없음),14450,1,100,0.7,14250,14500,14000,62314,888931000,261131050850,18071353,KSQ,719
2022-11-15,107590,미원홀딩스,KOSPI,,112500,3,0,0.0,113000,113000,110500,166,18566000,261000000000,2320000,STK,720
2022-11-15,091580,상신이디피,KOSDAQ,우량기업부,19150,2,-400,-2.05,19600,19800,18900,1209112,23427451700,260980393850,13628219,KSQ,721
2022-11-15,114190,강원에너지,KOSDAQ,중견기업부,9990,1,340,3.52,9750,9990,9370,1884456,18248248200,260969149620,26123038,KSQ,722
2022-11-15,083930,아바코,KOSDAQ,우량기업부,16900,1,100,0.6,17150,17300,16550,341533,5775341950,260476286200,15412798,KSQ,723
2022-11-15,037710,광주신세계,KOSPI,,32550,1,400,1.24,32300,32750,32100,7458,242884500,260400000000,8000000,STK,724
2022-11-15,002030,아세아,KOSPI,,118500,3,0,0.0,118500,118500,116500,1273,149798500,259636344000,2191024,STK,725
2022-11-15,006220,제주은행,KOSPI,,8080,2,-120,-1.46,8190,8260,7950,553357,4490078690,259600493920,32128774,STK,726
2022-11-15,206640,바디텍메드,KOSDAQ,우량기업부,11050,1,50,0.45,11150,11150,10850,62005,681495250,259526488000,23486560,KSQ,727
2022-11-15,083790,크리스탈지노믹스,KOSDAQ,기술성장기업부,3730,1,80,2.19,3650,3750,3635,273934,1013233700,258289392780,69246486,KSQ,728
2022-11-15,026890,스틱인베스트먼트,KOSPI,,6190,1,90,1.48,6110,6200,6100,75291,463127580,257987903250,41678175,STK,729
2022-11-15,089030,테크윙,KOSDAQ,우량기업부,6900,1,330,5.02,6570,6910,6570,375513,2563335000,257740150500,37353645,KSQ,730
2022-11-15,011700,한신기계,KOSPI,,7910,1,10,0.13,7970,8070,7820,1272356,10102341890,256649054410,32446151,STK,731
2022-11-15,139990,아주스틸,KOSPI,,9690,2,-30,-0.31,9730,9760,9560,31281,302199730,256321711410,26452189,STK,732
2022-11-15,088800,에이스테크,KOSDAQ,중견기업부,5700,1,360,6.74,5340,5700,5340,281947,1576560080,256078616100,44926073,KSQ,733
2022-11-15,282880,코윈테크,KOSDAQ,우량기업부,26150,1,150,0.58,26200,26600,26000,75595,1981283050,254972253950,9750373,KSQ,734
2022-11-15,001520,동양,KOSPI,,1065,1,10,0.95,1055,1065,1050,307867,325552860,254198527095,238684063,STK,735
2022-11-15,314130,지놈앤컴퍼니,KOSDAQ,기술성장기업부,18050,1,500,2.85,17400,18050,17400,31131,554413100,254135354050,14079521,KSQ,736
2022-11-15,089010,켐트로닉스,KOSDAQ,우량기업부,17100,1,50,0.29,17100,17250,16850,45043,767841800,254074484700,14858157,KSQ,737
2022-11-15,042000,카페24,KOSDAQ,기술성장기업부,11250,1,200,1.81,11100,11350,10950,92712,1033458250,253093477500,22497198,KSQ,738
2022-11-15,123420,위메이드플레이,KOSDAQ,우량기업부,22050,1,1950,9.7,20300,22900,20000,588936,12860965400,252910016100,11469842,KSQ,739
2022-11-15,260870,SK시그넷,KONEX,일반기업부,43000,1,2850,7.1,40200,43000,40050,8475,351811450,252695606000,5876642,KNX,740
2022-11-15,041830,인바디,KOSDAQ,우량기업부,18450,1,150,0.82,18400,18600,18200,155850,2875184100,252465777900,13683782,KSQ,741
2022-11-15,002990,금호건설,KOSPI,,6820,1,130,1.94,6690,6860,6680,101504,689702300,252023517900,36953595,STK,742
2022-11-15,099320,쎄트렉아이,KOSDAQ,우량기업부,27700,1,1000,3.75,26700,27750,26500,32662,892043000,251671313900,9085607,KSQ,743
2022-11-15,001200,유진투자증권,KOSPI,,2595,1,50,1.96,2545,2595,2520,238245,612716140,251368354710,96866418,STK,744
2022-11-15,083420,그린케미칼,KOSPI,,10450,2,-1150,-9.91,11500,11550,10400,2006441,21633142750,250800000000,24000000,STK,745
2022-11-15,078160,메디포스트,KOSDAQ,벤처기업부,15400,1,400,2.67,14950,15500,14950,79376,1212343500,250468587600,16264194,KSQ,746
2022-11-15,317400,자이에스앤디,KOSPI,,6450,1,80,1.26,6380,6490,6330,164224,1053924480,250147254000,38782520,STK,747
2022-11-15,005160,동국산업,KOSDAQ,우량기업부,4605,2,-195,-4.06,4560,4645,4550,996689,4596230985,249795839610,54244482,KSQ,748
2022-11-15,000140,하이트진로홀딩스,KOSPI,,10750,1,150,1.42,10650,10800,10550,26985,287521700,249472723750,23206765,STK,749
2022-11-15,081000,일진다이아,KOSPI,,17550,1,200,1.15,17200,17700,17200,21270,372170950,249262211250,14202975,STK,750
2022-11-15,110790,크리스에프앤씨,KOSDAQ,우량기업부,21200,1,450,2.17,20600,21200,20400,14982,312525250,248368176000,11715480,KSQ,751
2022-11-15,018000,유니슨,KOSDAQ,중견기업부,2025,2,-5,-0.25,2020,2040,2000,327602,660319405,247552246575,122248023,KSQ,752
2022-11-15,042600,새로닉스,KOSDAQ,우량기업부,19900,1,50,0.25,19800,20050,19600,31278,619177350,247229122600,12423574,KSQ,753
2022-11-15,011280,태림포장,KOSPI,,3480,1,95,2.81,3410,3865,3345,8768700,32201970130,246404671200,70805940,STK,754
2022-11-15,084110,휴온스글로벌,KOSDAQ,우량기업부,19500,1,600,3.17,18900,19950,18900,32439,634625450,246119094000,12621492,KSQ,755
2022-11-15,121800,비덴트,KOSDAQ,벤처기업부,4435,1,325,7.91,4150,4460,4030,2986453,12882254515,244323546840,55089864,KSQ,756
2022-11-15,297090,씨에스베어링,KOSDAQ,우량기업부,9030,1,140,1.57,8850,9140,8620,722384,6421553730,243810000000,27000000,KSQ,757
2022-11-15,151910,SBW생명과학,KOSDAQ,중견기업부,1375,1,30,2.23,1310,1380,1310,460742,624749345,243559412250,177134118,KSQ,758
2022-11-15,001790,대한제당,KOSPI,,2715,1,65,2.45,2670,2715,2630,367313,986035555,243526214700,89696580,STK,759
2022-11-15,084680,이월드,KOSPI,,1715,1,10,0.59,1725,1725,1690,128032,218885525,243197620995,141806193,STK,760
2022-11-15,047820,초록뱀미디어,KOSDAQ,중견기업부,11200,1,300,2.75,10750,11200,10650,95797,1052609750,243182262400,21712702,KSQ,761
2022-11-15,017890,한국알콜,KOSDAQ,우량기업부,11250,3,0,0.0,11000,11350,10900,145167,1613260800,243064800000,21605760,KSQ,762
2022-11-15,143160,아이디스,KOSDAQ,우량기업부,22650,1,50,0.22,22600,22950,22350,10281,233036200,242726233500,10716390,KSQ,763
2022-11-15,077500,유니퀘스트,KOSPI,,8870,1,240,2.78,8640,8950,8580,111855,989249310,242647498250,27355975,STK,764
2022-11-15,003200,일신방직,KOSPI,,100500,2,-3500,-3.37,104000,104500,100000,17133,1744602500,241200000000,2400000,STK,765
2022-11-15,121440,골프존뉴딘홀딩스,KOSDAQ,우량기업부,5630,1,60,1.08,5560,5660,5510,60469,339036900,241171285340,42836818,KSQ,766
2022-11-15,046440,KG모빌리언스,KOSDAQ,우량기업부,6200,1,120,1.97,6080,6230,6020,125013,768079220,240718521600,38825568,KSQ,767
2022-11-15,011040,경동제약,KOSDAQ,우량기업부,7820,1,80,1.03,7730,7870,7720,62961,491342680,240611750120,30768766,KSQ,768
2022-11-15,200880,서연이화,KOSPI,,8900,1,990,12.52,8070,9190,8050,2461455,21727811970,240553089300,27028437,STK,769
2022-11-15,441270,파인엠텍,KOSDAQ,중견기업부,7390,1,390,5.57,7050,7390,7030,596532,4319667620,240403602260,32530934,KSQ,770
2022-11-15,220260,켐트로스,KOSDAQ,벤처기업부,9050,2,-70,-0.77,9130,9200,8910,309661,2791091730,240352678350,26558307,KSQ,771
2022-11-15,084650,랩지노믹스,KOSDAQ,우량기업부,7070,1,140,2.02,6950,7100,6940,1150385,8084348880,240320774610,33991623,KSQ,772
2022-11-15,126340,비나텍,KOSDAQ,벤처기업부,43900,2,-4100,-8.54,46750,47050,43550,157292,7049079500,240056701800,5468262,KSQ,773
2022-11-15,125210,아모그린텍,KOSDAQ,기술성장기업부,14550,1,450,3.19,14100,14600,13950,308344,4395513600,240028294500,16496790,KSQ,774
2022-11-15,229640,LS전선아시아,KOSPI,,7810,1,40,0.51,7770,7840,7710,77961,606792770,239180304990,30624879,STK,775
2022-11-15,036530,SNT홀딩스,KOSPI,,14650,1,100,0.69,14600,14750,14500,12807,187241500,238851929900,16303886,STK,776
2022-11-15,002810,삼영무역,KOSPI,,12900,3,0,0.0,12900,12900,12800,3917,50333450,238223629200,18466948,STK,777
2022-11-15,045390,대아티아이,KOSDAQ,우량기업부,3380,1,210,6.62,3410,3660,3370,18326066,64269893890,238200014260,70473377,KSQ,778
2022-11-15,251370,와이엠티,KOSDAQ,우량기업부,14600,1,200,1.39,14550,14650,14300,19595,283433450,238191174400,16314464,KSQ,779
2022-11-15,011760,현대코퍼레이션,KOSPI,,17900,2,-100,-0.56,18000,18200,17700,33331,595388700,236798491400,13228966,STK,780
2022-11-15,023760,한국캐피탈,KOSDAQ,우량기업부,750,1,13,1.76,738,751,737,192368,143548585,236707182000,315609576,KSQ,781
2022-11-15,399720,가온칩스,KOSDAQ,벤처기업부,20600,1,250,1.23,20250,20600,19850,231346,4646241250,236659392000,11488320,KSQ,782
2022-11-15,038290,마크로젠,KOSDAQ,우량기업부,21800,3,0,0.0,21800,22050,21750,11127,243659950,236342520000,10841400,KSQ,783
2022-11-15,119860,다나와,KOSDAQ,우량기업부,18050,3,0,0.0,18050,18100,17750,8448,151439200,236000537100,13074822,KSQ,784
2022-11-15,010955,S-Oil우,KOSPI,,58600,2,-400,-0.68,59600,59600,58500,18160,1067443200,235684922200,4021927,STK,785
2022-11-15,001250,GS글로벌,KOSPI,,2855,2,-20,-0.7,2895,2895,2830,541484,1541905120,235633896220,82533764,STK,786
2022-11-15,388720,유일로보틱스,KOSDAQ,벤처기업부,27450,1,100,0.37,27150,27650,26950,239929,6544234600,235544222700,8580846,KSQ,787
2022-11-15,001780,알루코,KOSPI,,2615,1,5,0.19,2620,2635,2585,800442,2088144395,235270064680,89969432,STK,788
2022-11-15,025000,KPX케미칼,KOSPI,,48600,1,250,0.52,48200,49050,48200,1718,83636550,235224000000,4840000,STK,789
2022-11-15,297890,HB솔루션,KOSDAQ,벤처기업부,14050,1,150,1.08,13900,14100,13500,92984,1285452700,234917306650,16720093,KSQ,790
2022-11-15,027710,팜스토리,KOSDAQ,우량기업부,2105,1,30,1.45,2080,2110,2060,1340193,2792147665,234531943000,111416600,KSQ,791
2022-11-15,131370,알서포트,KOSDAQ,벤처기업부,4390,1,105,2.45,4270,4480,4270,189907,830823710,233842494370,53267083,KSQ,792
2022-11-15,001460,BYC,KOSPI,,374000,1,8000,2.19,366500,374000,366500,116,42838000,233606010000,624615,STK,793
2022-11-15,032820,우리기술,KOSDAQ,벤처기업부,1550,1,15,0.98,1540,1555,1530,1514798,2335961245,233468911200,150625104,KSQ,794
2022-11-15,002390,한독,KOSPI,,16950,1,150,0.89,16800,16950,16750,15019,252965950,233291884350,13763533,STK,795
2022-11-15,029460,케이씨,KOSPI,,17200,1,1200,7.5,16600,17450,16450,93472,1586816350,233129556800,13554044,STK,796
2022-11-15,234340,헥토파이낸셜,KOSDAQ,우량기업부,24650,1,150,0.61,24200,24750,24200,14049,343813800,233016450000,9453000,KSQ,797
2022-11-15,035080,그래디언트,KOSDAQ,중견기업부,15000,1,350,2.39,14650,15000,14500,47192,700100700,232913760000,15527584,KSQ,798
2022-11-15,225530,보광산업,KOSDAQ,우량기업부,6400,1,20,0.31,6290,6480,6290,58467,373286420,232567852800,36338727,KSQ,799
2022-11-15,102260,동성케미컬,KOSPI,,4670,1,50,1.08,4620,4710,4620,63517,296920240,232051029760,49689728,STK,800
2022-11-15,377030,맥스트,KOSDAQ,기술성장기업부,11850,1,500,4.41,11400,11900,11350,332560,3886738500,231914951700,19570882,KSQ,801
2022-11-15,096240,크레버스,KOSDAQ,우량기업부,20050,2,-750,-3.61,20550,20550,19950,71453,1437983150,231452468200,11543764,KSQ,802
2022-11-15,352480,씨앤씨인터내셔널,KOSDAQ,벤처기업부,23100,1,700,3.13,22500,23100,22300,22094,503843050,231322037100,10013941,KSQ,803
2022-11-15,039440,에스티아이,KOSDAQ,우량기업부,14600,1,550,3.91,14050,14600,14000,219977,3165489800,231118000000,15830000,KSQ,804
